condition,date,floors,price,view,waterfront,yr_built,yr_renovated,sqft_above,sqft_basement,sqft_living,sqft_lot,bathrooms,bedrooms,street,city,statezip,country
3,20140523T000000,1.5,585000.0,0,0,1931,,1670,0,1670,4572,2.0,3,7705 13th Ave NW,Seattle,WA 98117,USA
3,20140523T000000,1.0,498000.0,0,0,1924,2009,1140,0,1140,8282,2.0,2,2086 Market St,Kirkland,WA 98033,USA
3,20140523T000000,1.0,379000.0,2,0,1940,,800,0,800,6380,1.0,2,1709 NE 86th St,Seattle,WA 98115,USA
5,20140523T000000,1.0,462000.0,0,0,1919,,820,480,1300,2580,1.75,3,825 NE 63rd St,Seattle,WA 98115,USA
3,20140523T000000,2.0,388000.0,0,0,1993,,2440,0,2440,7155,2.5,4,16032 SE 170th Pl,Renton,WA 98058,USA
3,20140523T000000,1.5,255000.0,0,0,1984,,1490,0,1490,8371,2.0,3,11405 SE 229th St,Kent,WA 98031,USA
4,20140523T000000,1.0,665000.0,0,0,1966,,1320,480,1800,9550,2.75,3,12115 SE 44th Pl,Bellevue,WA 98006,USA
5,20140523T000000,1.0,550000.0,0,0,1959,,1830,0,1830,9152,2.0,3,11815 SE 56th St,Bellevue,WA 98006,USA
3,20140523T000000,1.0,606000.0,0,0,1947,,1000,500,1500,3920,1.0,3,128 NW 59th St,Seattle,WA 98107,USA
4,20140523T000000,1.0,334000.0,2,0,1965,,1410,800,2210,6080,2.5,4,12413 84th Ave S,Seattle,WA 98178,USA
3,20140523T000000,3.0,360000.0,0,0,2006,,1270,0,1270,1323,2.0,3,8830 Midvale Ave N,Seattle,WA 98103,USA
3,20140523T000000,1.5,235000.0,0,0,2007,,1010,130,1140,1730,1.0,2,3002 SW Cycle Ct,Seattle,WA 98126,USA
3,20140523T000000,3.0,580000.0,4,0,2008,,1470,150,1620,1173,2.5,3,5410 Greenwood Ave N,Seattle,WA 98103,USA
3,20140523T000000,3.0,355000.0,0,0,2007,,1220,0,1220,1186,2.0,3,9245a Interlake Ave N,Seattle,WA 98103,USA
3,20140523T000000,2.0,375000.0,0,0,2006,,750,0,750,1430,2.5,2,1700 E Columbia St,Seattle,WA 98122,USA
5,20140524T000000,1.0,372000.0,0,0,1979,,1340,620,1960,9300,1.75,4,16803 426th Pl SE,North Bend,WA 98045,USA
3,20140524T000000,1.5,479000.0,0,0,1924,,1370,0,1370,3000,1.0,3,611 N 46th St,Seattle,WA 98103,USA
3,20140524T000000,3.0,2000000.0,4,1,2004,,4580,0,4580,4443,4.0,5,4277 E Lake Sammamish Shore Ln SE,Sammamish,WA 98075,USA
3,20140524T000000,2.0,1680000.0,0,0,1998,,5584,0,5584,68257,4.25,4,29002 NE 3rd Way,Coronation,WA 98014,USA
5,20140524T000000,1.0,501000.0,0,0,1924,,1010,0,1010,4320,1.0,2,7550 Roosevelt Way NE,Seattle,WA 98115,USA
3,20140524T000000,1.0,245000.0,0,0,1994,,1260,0,1260,6908,1.75,3,23221 SE 242nd St,Maple Valley,WA 98038,USA
4,20140524T000000,2.0,496700.0,0,0,1989,,1740,0,1740,5782,2.5,3,3512 253rd Ct SE,Issaquah,WA 98029,USA
3,20140524T000000,2.0,347000.0,0,0,1996,,2670,0,2670,10026,1.5,4,1121 48th Ct SE,Auburn,WA 98092,USA
5,20140524T000000,1.0,199000.0,0,0,1943,,720,0,720,7200,1.0,2,3113 SE 6th St,Renton,WA 98058,USA
3,20140524T000000,2.0,440500.0,0,0,2007,,2460,0,2460,4399,2.5,3,34214 SE Carmichael St,Snoqualmie,WA 98065,USA
3,20140524T000000,2.0,820000.0,0,0,2005,,3670,0,3670,7000,2.5,4,19454 SE 27th Pl,Sammamish,WA 98075,USA
3,20140525T000000,1.5,325000.0,3,0,1984,,1640,990,2630,3435,3.5,4,18641 48th Pl S,SeaTac,WA 98188,USA
3,20140525T000000,1.0,195000.0,0,0,1991,,1570,0,1570,8459,1.75,3,1168 Semanski St,Enumclaw,WA 98022,USA
3,20140525T000000,1.0,675000.0,0,0,1981,,1820,1160,2980,28000,3.0,3,15017-15023 NE 144th St,Redmond,WA 98052,USA
3,20140525T000000,2.0,295000.0,0,0,2003,,1560,0,1560,4200,2.5,3,23620 SE 243rd Pl,Maple Valley,WA 98038,USA
5,20140525T000000,1.0,355300.0,0,0,1955,,1620,0,1620,7410,2.5,3,19584-19766 Meridian Ave N,Shoreline,WA 98133,USA
3,20140526T000000,1.0,276000.0,0,0,1960,,1140,0,1140,5000,1.0,3,5403 23rd Ave SW,Seattle,WA 98106,USA
4,20140526T000000,1.0,460000.0,0,0,1976,,1570,1160,2730,19877,1.5,2,19807 330th Ave NE,Duvall,WA 98019,USA
4,20140526T000000,1.0,880000.0,0,0,1989,,2130,0,2130,35169,2.0,3,16704 162nd Ave NE,Woodinville,WA 98072,USA
3,20140526T000000,2.0,370000.0,0,0,2001,,1780,0,1780,4050,2.5,3,1743 NE 146th St,Shoreline,WA 98155,USA
3,20140526T000000,2.0,346000.0,0,0,2009,,2100,0,2100,3916,2.5,4,11674 SE 189th Pl,Renton,WA 98058,USA
3,20140526T000000,1.0,172500.0,0,0,1972,,1140,0,1140,8800,1.0,3,4804 S 378th St,Auburn,WA 98001,USA
4,20140526T000000,1.0,379950.0,0,0,1956,,1140,550,1690,9144,1.5,3,6601 NE 153rd Pl,Kenmore,WA 98028,USA
4,20140527T000000,1.0,468000.0,0,0,1942,,860,300,1160,6000,1.0,2,3169 NE 85th St,Seattle,WA 98115,USA
3,20140527T000000,2.0,477000.0,0,0,1978,,1720,0,1720,6270,2.75,4,5149 S Graham St,Seattle,WA 98118,USA
4,20140527T000000,1.5,529000.0,0,0,1924,,1210,0,1210,3328,1.0,3,6015 5th Ave NW,Seattle,WA 98107,USA
3,20140527T000000,3.0,312000.0,0,0,2004,,1255,0,1255,1374,1.5,3,11716 16th Ave NE,Seattle,WA 98125,USA
3,20140527T000000,1.0,326100.0,0,0,1942,,880,0,880,7683,1.0,2,11709 3rd Ave NW,Seattle,WA 98177,USA
3,20140527T000000,1.5,360000.0,0,0,1954,,1050,0,1050,9206,1.0,3,10710 Lake City Way NE,Seattle,WA 98125,USA
4,20140527T000000,1.0,438000.0,0,0,1961,,1650,0,1650,12940,1.75,3,18504 57th Ave NE,Kenmore,WA 98028,USA
3,20140527T000000,1.0,360000.0,0,0,1954,,1570,0,1570,9467,1.0,3,19141 1st Ave NW,Shoreline,WA 98177,USA
3,20140527T000000,1.0,1050000.0,3,0,1921,2006,1470,1450,2920,7200,2.5,4,3438-3474 S Charles St,Seattle,WA 98144,USA
3,20140527T000000,1.5,688000.0,3,0,1913,2014,1970,1030,3000,4000,3.0,4,3220 19th Ave S,Seattle,WA 98144,USA
4,20140527T000000,1.0,585000.0,0,0,1983,,1850,0,1850,7735,1.75,3,4640 193rd Ave SE,Issaquah,WA 98027,USA
4,20140527T000000,1.0,265000.0,0,0,1983,,1000,440,1440,7741,2.5,3,11009 SE 220th Pl,Kent,WA 98031,USA
3,20140527T000000,1.0,375000.0,0,0,1973,,1440,0,1440,8775,1.75,3,13607 128th Ave NE,Kirkland,WA 98034,USA
3,20140527T000000,2.0,326500.0,0,0,1970,,1810,0,1810,12375,1.0,3,15717 126th Pl NE,Woodinville,WA 98072,USA
3,20140527T000000,1.0,160000.0,0,0,1918,,1180,0,1180,9350,1.0,2,12662 60th Ave S,Seattle,WA 98178,USA
5,20140527T000000,2.0,1570000.0,0,0,1927,,2400,670,3070,5850,3.75,4,1527 39th Ave E,Seattle,WA 98112,USA
3,20140527T000000,2.0,735000.0,0,0,2004,,3390,0,3390,5211,2.75,5,Trossachs Blvd SE,Sammamish,WA 98075,USA
2,20140527T000000,1.0,400000.0,0,0,1940,,1470,0,1470,6120,1.0,2,3825 NE 87th St,Seattle,WA 98115,USA
3,20140527T000000,1.0,800000.0,0,0,1952,2013,1380,1300,2680,7200,2.5,4,11540 NE 91st St,Kirkland,WA 98033,USA
3,20140527T000000,2.0,949880.0,0,0,1978,,2290,0,2290,10687,2.25,4,10413 SE 25th St,Bellevue,WA 98004,USA
4,20140527T000000,1.0,405000.0,0,0,1949,,1310,670,1980,8100,1.75,3,2317 N 147th St,Shoreline,WA 98133,USA
3,20140527T000000,2.0,399000.0,0,0,1979,,2540,330,2870,9292,2.5,4,16727 163rd Pl SE,Renton,WA 98058,USA
5,20140527T000000,1.0,730001.0,0,0,1951,,1010,830,1840,4750,2.0,3,7741 29th Ave NW,Seattle,WA 98117,USA
3,20140527T000000,2.0,1795000.0,3,0,2000,,4060,0,4060,13000,3.25,4,6875 SE 33rd St,Mercer Island,WA 98040,USA
3,20140527T000000,1.0,260000.0,0,0,2003,,1630,0,1630,8018,2.0,3,311 Dereks Pl,Pacific,WA 98047,USA
3,20140527T000000,1.5,751750.0,0,0,1902,,1880,0,1880,5400,2.0,2,516 16th Ave E,Seattle,WA 98112,USA
4,20140527T000000,1.0,325000.0,0,0,1983,,1780,0,1780,13095,1.75,3,26222 142nd Ave SE,Kent,WA 98042,USA
4,20140527T000000,1.0,344950.0,0,0,1941,,1400,930,2330,6250,2.0,4,440 Scenic Way,Kent,WA 98030,USA
5,20140527T000000,1.0,457500.0,0,0,1925,,1050,790,1840,4030,1.75,3,1626 S Bennett St,Seattle,WA 98108,USA
4,20140527T000000,1.0,389000.0,0,0,1962,,1190,1140,2330,10750,2.0,5,14323 73rd Ave NE,Kenmore,WA 98028,USA
3,20140527T000000,2.0,515000.0,0,0,2005,,3200,0,3200,6473,2.5,4,5201 NE 11th Ct,Renton,WA 98059,USA
3,20140527T000000,2.0,732000.0,4,0,2004,,1410,920,2330,1987,2.5,3,6123 37th Ave NW,Seattle,WA 98107,USA
3,20140527T000000,1.0,415000.0,0,0,1964,,1350,600,1950,8868,2.25,3,1531 NE 172nd St,Shoreline,WA 98155,USA
3,20140527T000000,2.0,1655000.0,3,0,1937,2009,2300,780,3080,4815,3.5,4,2441-2499 Crane Dr W,Seattle,WA 98199,USA
3,20140527T000000,1.0,535000.0,0,0,1951,,1040,0,1040,5527,1.0,2,6559 42nd Ave NE,Seattle,WA 98115,USA
3,20140527T000000,2.0,540000.0,0,0,1940,2003,1960,0,1960,3565,4.25,4,2113 41st Ave SW,Seattle,WA 98116,USA
5,20140527T000000,1.5,525000.0,0,0,1926,,1750,1000,2750,3800,3.0,5,7550 14th Avenue Northeast,Seattle,WA 98115,USA
3,20140527T000000,1.0,570000.0,0,0,1977,,1930,0,1930,36210,1.75,3,15816 NE 195th St,Woodinville,WA 98072,USA
3,20140527T000000,2.0,569950.0,0,0,2001,,4850,0,4850,40902,4.5,5,31617 6th Ave SW,Federal Way,WA 98023,USA
3,20140527T000000,2.0,283200.0,0,0,2004,,1982,0,1982,6406,2.5,4,26526 111th Pl SE,Kent,WA 98030,USA
5,20140527T000000,1.5,1100000.0,0,0,1926,,1750,890,2640,4050,2.75,3,1532 McGilvra Blvd E,Seattle,WA 98112,USA
3,20140527T000000,1.0,830000.0,0,0,1978,,1430,420,1850,50662,2.5,4,5022 Private Rd,Redmond,WA 98052,USA
4,20140527T000000,1.0,495000.0,0,0,1956,,1430,510,1940,9144,2.25,4,1805 154th Ave SE,Bellevue,WA 98007,USA
3,20140527T000000,1.0,292050.0,0,0,2003,,1710,1130,2840,7199,3.0,5,10719 47th Ave S,Tukwila,WA 98178,USA
3,20140527T000000,1.0,415000.0,0,0,1961,,1130,770,1900,10226,1.5,5,8605 NE 137th St,Kirkland,WA 98034,USA
5,20140527T000000,1.0,295832.0,0,0,1955,,960,450,1410,6400,1.0,5,20208 1st Pl S,Des Moines,WA 98198,USA
3,20140527T000000,2.0,450000.0,0,0,1999,,2520,0,2520,8515,2.5,4,28312 NE 138th Pl,Duvall,WA 98019,USA
3,20140527T000000,2.5,1381000.0,0,0,1997,,3160,0,3160,9525,3.75,4,4646 88th Ave SE,Mercer Island,WA 98040,USA
3,20140527T000000,2.0,857000.0,0,0,1991,,3720,0,3720,29043,3.0,4,10161 134th Pl NE,Kirkland,WA 98033,USA
3,20140527T000000,2.0,499950.0,0,0,2014,,1430,390,1820,1501,3.5,3,729 Martin Luther King Jr Way S,Seattle,WA 98144,USA
5,20140527T000000,1.0,465000.0,0,0,1967,,1560,0,1560,8640,2.0,3,14216-14228 117th Ave NE,Kirkland,WA 98034,USA
4,20140527T000000,1.0,329000.0,0,0,1964,,1150,450,1600,5952,1.0,3,8127 22nd Ave SW,Seattle,WA 98106,USA
4,20140527T000000,1.0,475000.0,0,0,1984,,1230,0,1230,11502,2.0,3,15918 NE 113th Ct,Redmond,WA 98052,USA
3,20140527T000000,1.0,255000.0,0,0,1955,,960,0,960,8100,1.0,3,20234 20th Ave NE,Shoreline,WA 98155,USA
3,20140527T000000,1.5,435000.0,2,0,1928,,1270,0,1270,4000,1.0,3,3824 35th Ave SW,Seattle,WA 98126,USA
3,20140527T000000,2.0,685000.0,0,0,2001,,2810,0,2810,7700,2.5,3,6231 Lake Washington Blvd SE,Bellevue,WA 98006,USA
3,20140527T000000,1.0,715000.0,0,0,2002,,2160,0,2160,5581,2.5,2,23744 NE 116th Pl,Redmond,WA 98053,USA
3,20140527T000000,1.5,780000.0,0,0,1925,2006,1560,960,2520,2152,3.0,3,1906 11th Ave W,Seattle,WA 98119,USA
3,20140527T000000,2.0,345000.0,0,0,2005,,990,190,1180,844,1.5,2,323 25th Ave S,Seattle,WA 98144,USA
3,20140527T000000,2.0,355000.0,0,0,2003,,1810,0,1810,4970,2.25,4,1035 Duvall Pl NE,Renton,WA 98059,USA
3,20140527T000000,1.0,282000.0,0,0,1994,,1240,440,1680,15711,2.5,3,20020 127th Pl SE,Kent,WA 98031,USA
4,20140527T000000,1.0,244000.0,0,0,1971,,910,0,910,5250,1.0,3,1256 SW 146th St,Burien,WA 98166,USA
4,20140527T000000,2.0,967500.0,2,0,1951,,2370,880,3250,5797,3.75,3,3041 37th Ave W,Seattle,WA 98199,USA
3,20140527T000000,1.0,375000.0,0,0,1965,,1520,480,2000,7294,1.5,3,5230 S Rose St,Seattle,WA 98118,USA
3,20140527T000000,2.0,1600000.0,4,0,1985,,3790,0,3790,19000,3.25,3,17780 13th Ave NW,Seattle,WA 98177,USA
3,20140527T000000,1.0,527500.0,0,0,1977,,1760,550,2310,78844,1.75,3,1950 NW Goode Pl,Issaquah,WA 98027,USA
5,20140527T000000,1.5,994000.0,2,0,1932,,1810,700,2510,6339,2.25,3,3227 Whalley Pl W,Seattle,WA 98199,USA
5,20140527T000000,1.0,313000.0,0,0,1948,,1320,0,1320,6205,1.75,3,15345 Stone Ave N,Shoreline,WA 98133,USA
3,20140527T000000,2.0,587000.0,0,0,1979,,2370,0,2370,217800,2.25,3,3118 264th Ave NE,Redmond,WA 98053,USA
4,20140527T000000,1.0,304000.0,0,0,1972,,900,0,900,7500,1.0,3,7725 NE 143rd St,Kirkland,WA 98034,USA
4,20140527T000000,2.0,675000.0,1,0,1940,2001,2540,0,2540,7680,2.5,3,12037 6th Ave NW,Seattle,WA 98177,USA
4,20140527T000000,1.0,305000.0,0,0,1968,,1050,1050,2100,9288,1.0,4,16423 126th Pl SE,Renton,WA 98058,USA
3,20140527T000000,1.0,280000.0,0,0,1943,,920,280,1200,6250,1.0,3,10424 2nd Ave S,Seattle,WA 98168,USA
3,20140527T000000,2.0,960000.0,0,0,2005,,3720,0,3720,15200,4.0,5,1414 235th Pl SE,Sammamish,WA 98075,USA
3,20140527T000000,2.0,500000.0,0,0,1988,,1760,0,1760,4539,2.25,3,3728 246th Ave SE,Issaquah,WA 98029,USA
3,20140527T000000,1.0,274950.0,0,0,1987,,1320,350,1670,7415,1.75,3,16828 SE 251 St,Covington,WA 98042,USA
3,20140527T000000,2.0,455600.0,0,0,1998,,2420,0,2420,8252,2.5,3,7000 Autumn Ave SE,Snoqualmie,WA 98065,USA
4,20140527T000000,2.0,970000.0,0,0,1964,,3480,0,3480,15185,3.0,5,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,USA
3,20140527T000000,2.0,312900.0,0,0,2003,,1630,0,1630,4473,2.5,4,24506 SE 276th Ct,Maple Valley,WA 98038,USA
3,20140527T000000,2.0,535000.0,0,0,1921,2013,2340,0,2340,5600,2.5,4,10207 37th Ave SW,Seattle,WA 98146,USA
3,20140527T000000,1.0,427000.0,0,0,1910,,920,0,920,3780,1.0,2,807 N 42nd St,Seattle,WA 98103,USA
3,20140527T000000,1.0,405000.0,0,0,1942,,910,0,910,6490,1.0,2,8221 21st Ave NE,Seattle,WA 98115,USA
3,20140527T000000,1.0,480000.0,2,0,1943,,1150,0,1150,4945,1.0,3,4103 37th Ave SW,Seattle,WA 98126,USA
3,20140527T000000,1.5,725000.0,2,0,1940,,1450,1050,2500,4774,1.5,3,4111 1st Ave NW,Seattle,WA 98107,USA
3,20140527T000000,1.0,293000.0,2,0,1973,,3250,0,3250,235063,2.5,4,17101-17103 SE 383rd St,Auburn,WA 98092,USA
4,20140527T000000,1.0,268000.0,0,0,1967,,1030,900,1930,6600,2.0,4,13436 Occidental Ave S,Burien,WA 98168,USA
3,20140527T000000,2.0,475000.0,0,0,1991,,2500,900,3400,234352,3.5,4,19132 Beall Rd SW,Vashon,WA 98070,USA
3,20140527T000000,3.0,488000.0,0,0,1985,,1590,0,1590,2550,2.5,3,6601-6699 28th Ave NW,Seattle,WA 98117,USA
3,20140527T000000,2.0,760000.0,0,0,2009,,3330,0,3330,7399,2.5,4,14009 NE 85th Ct,Redmond,WA 98052,USA
3,20140527T000000,2.0,1710000.0,0,0,2009,,4590,0,4590,14685,4.5,5,6402-6412 105th Ave NE,Kirkland,WA 98033,USA
3,20140527T000000,2.0,754950.0,0,0,2014,,2610,0,2610,7256,2.5,3,12108 NE 106th Pl,Kirkland,WA 98033,USA
3,20140527T000000,2.0,263900.0,0,0,2014,,1658,0,1658,2700,2.5,3,2150 S 262nd Ct,Des Moines,WA 98198,USA
3,20140527T000000,2.0,460000.0,0,0,2006,,1240,360,1600,1431,3.5,3,7906 6th Ave NW,Seattle,WA 98117,USA
3,20140527T000000,3.0,399950.0,0,0,2009,,1296,0,1296,1051,3.0,3,12303 Sand Point Way NE,Seattle,WA 98125,USA
3,20140527T000000,2.0,370000.0,0,0,2009,,1080,200,1280,835,2.25,2,3825 S Angeline St,Seattle,WA 98118,USA
3,20140527T000000,2.0,1149000.0,4,0,2004,,4950,990,5940,11533,3.0,4,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA
3,20140527T000000,2.0,450800.0,0,0,2009,,2510,0,2510,5311,3.25,4,3617 NE 12th St,Renton,WA 98056,USA
3,20140527T000000,2.0,627000.0,0,0,2005,,1650,1060,2710,3475,3.5,3,Shangri-La Way NW,Issaquah,WA 98027,USA
3,20140527T000000,3.0,495000.0,0,0,2013,,1750,0,1750,1548,2.5,3,3933 S Brandon St,Seattle,WA 98118,USA
4,20140528T000000,1.5,310000.0,0,0,1927,,1430,0,1430,19901,1.0,3,8308 NE 176th Pl,Kenmore,WA 98028,USA
1,20140528T000000,1.0,550000.0,0,0,1933,,930,730,1660,34848,1.0,4,6056 156th Ave NE,Redmond,WA 98052,USA
4,20140528T000000,1.0,215000.0,0,0,1943,,1320,0,1320,8865,1.0,2,2496-2598 S 121st St,Burien,WA 98168,USA
3,20140528T000000,2.0,799000.0,0,0,1984,,2580,0,2580,209523,3.0,4,24927 NE 108th St,Redmond,WA 98053,USA
3,20140528T000000,2.0,630000.0,0,0,1993,,2740,0,2740,43101,2.5,4,18808 215th Way NE,Woodinville,WA 98077,USA
3,20140528T000000,2.0,267000.0,0,0,2007,,2495,0,2495,4400,2.5,3,35039 41st Pl S,Federal Way,WA 98001,USA
4,20140528T000000,1.5,900000.0,0,0,1950,1985,2300,0,2300,24773,2.75,6,2940 72nd Ave SE,Mercer Island,WA 98040,USA
3,20140528T000000,1.0,365000.0,0,0,1963,,1300,0,1300,12240,1.5,3,7343 NE 150th St,Kenmore,WA 98028,USA
5,20140528T000000,1.0,544500.0,0,0,1974,,1450,780,2230,10414,2.5,4,3022 254th Ave SE,Issaquah,WA 98075,USA
3,20140528T000000,1.0,599000.0,0,0,1917,2014,1010,1010,2020,2750,2.75,4,3212 E Terrace St,Seattle,WA 98122,USA
3,20140528T000000,2.0,815000.0,0,0,2001,,2000,0,2000,3800,2.25,4,7708 16th Ave NE,Seattle,WA 98115,USA
4,20140528T000000,1.0,254000.0,0,0,1952,,1060,0,1060,8187,1.0,2,16708 N Park Ave N,Shoreline,WA 98133,USA
5,20140528T000000,1.0,740000.0,0,0,1923,,1080,1000,2080,4800,1.75,2,333 NW 84th St,Seattle,WA 98117,USA
4,20140528T000000,1.0,225000.0,0,0,1979,,1220,810,2030,24829,2.0,3,36721 34th Ave S,Auburn,WA 98001,USA
5,20140528T000000,2.0,925000.0,0,0,1943,,1840,850,2690,7000,2.5,3,6825 48th Ave NE,Seattle,WA 98115,USA
3,20140528T000000,1.0,1285000.0,0,0,1946,,2260,980,3240,10800,2.5,4,5726 61st Ave NE,Seattle,WA 98105,USA
5,20140528T000000,2.0,537000.0,0,0,1999,,1550,0,1550,12920,2.5,3,11004 NE 108th St,Kirkland,WA 98033,USA
5,20140528T000000,1.0,335000.0,0,0,1910,,740,740,1480,3132,2.0,4,5840 16th Ave S,Seattle,WA 98108,USA
3,20140528T000000,2.0,840000.0,0,0,1906,2014,2100,940,3040,2800,2.75,4,318 E Mercer St,Seattle,WA 98102,USA
4,20140528T000000,1.0,224000.0,0,0,1964,,1040,520,1560,7300,1.5,3,4205 S 288th Pl,Auburn,WA 98001,USA
3,20140528T000000,2.0,395000.0,0,0,2006,,2250,0,2250,3757,2.5,3,6730 SE 5th St,Renton,WA 98059,USA
3,20140528T000000,1.0,450000.0,0,0,1917,,1100,0,1100,4600,1.0,3,3920 42nd Ave SW,Seattle,WA 98116,USA
3,20140528T000000,1.5,681000.0,0,0,1907,,1700,0,1700,6356,1.0,3,4001 42nd Ave S,Seattle,WA 98118,USA
4,20140528T000000,1.0,898000.0,0,0,1963,,1450,1230,2680,28014,1.5,5,2615 109th Pl NE,Bellevue,WA 98004,USA
4,20140528T000000,1.0,370000.0,0,0,1908,,800,0,800,2296,1.0,3,125 N Bowdoin Pl,Seattle,WA 98103,USA
3,20140528T000000,1.0,429000.0,0,0,2005,,1350,0,1350,6315,1.75,2,23039 NE 130th St,Redmond,WA 98053,USA
3,20140528T000000,1.5,150000.0,0,0,1910,,820,0,820,7680,1.0,3,8408 20th Ave SW,Seattle,WA 98106,USA
3,20140528T000000,2.0,555000.0,0,0,2006,,2650,510,3160,4270,2.5,3,11131 NE 162nd St,Bothell,WA 98011,USA
4,20140528T000000,1.0,326000.0,0,0,1958,,1720,0,1720,28000,2.75,3,18401 124th Ave SE,Renton,WA 98058,USA
3,20140528T000000,2.0,225000.0,0,0,1994,,1680,0,1680,6755,2.5,3,30410 128th Pl SE,Auburn,WA 98092,USA
3,20140528T000000,1.0,245100.0,0,0,1996,,1300,0,1300,7958,1.75,3,11022 SE 319th Ct,Auburn,WA 98092,USA
3,20140528T000000,2.0,665000.0,0,0,1987,,2190,0,2190,10370,2.5,3,1345 232nd Pl NE,Sammamish,WA 98074,USA
3,20140528T000000,2.0,535000.0,0,0,1994,,1720,0,1720,4006,2.5,3,4228 249th Ct SE,Issaquah,WA 98029,USA
3,20140528T000000,1.0,305000.0,0,0,1968,,1160,0,1160,11776,1.0,3,15803 197th Pl NE,Woodinville,WA 98077,USA
3,20140528T000000,1.0,999000.0,0,0,1957,2005,3150,0,3150,34830,4.0,7,714 145th Ave SE,Bellevue,WA 98007,USA
4,20140528T000000,1.0,215000.0,0,0,1983,,1210,0,1210,8075,1.75,3,127 Chicago Blvd S,Pacific,WA 98047,USA
3,20140528T000000,1.0,432500.0,0,0,1965,,1270,710,1980,5100,1.75,3,8516 Linden Ave N,Seattle,WA 98103,USA
3,20140528T000000,2.0,655000.0,0,0,2003,,2990,0,2990,5669,2.5,4,225 246th Ct NE,Sammamish,WA 98074,USA
4,20140528T000000,1.0,266200.0,0,0,1966,,1430,0,1430,9600,1.5,3,14217 SE 144th St,Renton,WA 98059,USA
3,20140528T000000,2.0,244615.0,0,0,1999,,2060,0,2060,4030,2.5,3,921 4th Ave N,Kent,WA 98032,USA
3,20140528T000000,2.0,460000.0,0,0,1991,,2230,0,2230,52983,3.0,4,27209 110th Ave SE,Kent,WA 98030,USA
3,20140528T000000,2.0,370000.0,0,0,1995,,3090,0,3090,18645,2.5,4,34711 5th Ave SW,Federal Way,WA 98023,USA
3,20140528T000000,1.0,465000.0,3,0,1967,,2150,2100,4250,23326,3.25,6,29211 7th Pl S,Federal Way,WA 98003,USA
3,20140528T000000,1.0,1175000.0,4,1,1937,1998,1100,870,1970,23180,2.5,3,5923 Beach Dr SW,Seattle,WA 98136,USA
5,20140528T000000,1.0,189000.0,0,0,1927,,850,850,1700,3171,2.0,2,508 D St SE,Auburn,WA 98002,USA
3,20140528T000000,2.0,820000.0,2,0,1995,,2510,0,2510,5503,2.5,3,6736 40th Ave SW,Seattle,WA 98136,USA
5,20140528T000000,1.0,968000.0,4,0,1959,,2070,1540,3610,17580,2.75,6,20303 SE 40th St,Sammamish,WA 98075,USA
3,20140528T000000,2.0,1400000.0,3,0,1900,2014,2140,840,2980,7000,3.25,4,3115 S Norman St,Seattle,WA 98144,USA
4,20140528T000000,1.0,438750.0,0,0,1947,,1610,0,1610,6480,1.75,3,2003 NE 117th St,Seattle,WA 98125,USA
4,20140528T000000,2.0,1210000.0,2,0,1951,2003,2530,1120,3650,6982,2.75,4,4911 NE 65th St,Seattle,WA 98115,USA
3,20140528T000000,1.0,600000.0,0,0,1960,,2510,0,2510,38141,2.0,4,13507 62nd Ave NE,Kirkland,WA 98034,USA
5,20140528T000000,1.5,589000.0,0,0,1932,,1110,0,1110,6000,1.0,3,3228 36th Ave W,Seattle,WA 98199,USA
4,20140528T000000,2.0,590000.0,0,0,1926,1993,1650,0,1650,6150,2.0,3,3627 48th Ave SW,Seattle,WA 98116,USA
3,20140528T000000,1.0,479900.0,0,0,1994,,1980,0,1980,12150,2.0,3,26272 142nd Ave SE,Kent,WA 98042,USA
3,20140528T000000,2.0,210000.0,0,0,2007,,880,0,880,1157,1.5,2,9413 34th Ave SW,Seattle,WA 98126,USA
4,20140528T000000,1.0,745000.0,0,0,1947,,1140,350,1490,9800,1.75,3,10637 SE 29th St,Beaux Arts Village,WA 98004,USA
4,20140528T000000,1.5,840500.0,0,0,1906,,1410,1110,2520,5400,2.0,3,1917 3rd Ave W,Seattle,WA 98119,USA
3,20140528T000000,1.0,420000.0,0,0,1977,,1250,570,1820,22320,1.75,3,4031 W Ames Lake Dr NE,Redmond,WA 98053,USA
3,20140528T000000,1.0,565000.0,0,0,1978,,2070,2070,4140,9066,4.5,7,14007 35th Ave NE,Seattle,WA 98125,USA
3,20140528T000000,2.0,840000.0,0,0,2000,,3420,0,3420,8405,2.5,4,20525 NE 26th St,Sammamish,WA 98074,USA
3,20140528T000000,2.0,681716.0,0,0,2006,,3150,0,3150,7277,2.5,4,1224 N 27th Pl,Renton,WA 98056,USA
3,20140528T000000,1.0,600000.0,0,0,1967,,1150,430,1580,7416,1.75,3,12501 SE 4th Pl,Bellevue,WA 98005,USA
3,20140528T000000,1.0,380000.0,0,0,1949,,1660,0,1660,8281,2.0,3,5021 Fauntleroy Way SW,Seattle,WA 98136,USA
3,20140528T000000,1.0,168500.0,0,0,1969,,1100,0,1100,10125,1.0,3,17458 SE 262nd St,Covington,WA 98042,USA
4,20140528T000000,1.0,355000.0,0,0,1920,,960,310,1270,3200,1.0,2,4038 Linden Ave N,Seattle,WA 98103,USA
